id,qid1,qid2,answer1,answer2,is_duplicate
572,1145,1146,"Empat orang yang duduk di kursi roda di lapangan basket, dua orang mencoba meraih bola basket di udara.",Empat orang sedang bermain kartu.,0
573,1147,1148,"Empat orang yang duduk di kursi roda di lapangan basket, dua orang mencoba meraih bola basket di udara.",Empat orang bermain basket.,1
574,1149,1150,"Tiga ekor anjing dalam nuansa warna coklat dan putih yang berbeda, saling menggigit dan menjilat satu sama lain.",anjing-anjing sedang berkelahi,0
575,1151,1152,Tiga ekor anjing dengan warna coklat dan putih yang berbeda saling menggigit dan menjilat.,ada tiga ekor anjing,1
576,1153,1154,"Dua ekor anjing dengan main-main menggigit anjing ketiga, yang lidahnya menjulur keluar.","Dua ekor anjing sedang tidur, sementara anjing ketiga menyantap makanannya.",0
577,1155,1156,"Dua ekor anjing dengan main-main menggigit anjing ketiga, yang lidahnya menjulur keluar.",Sepasang anjing menggoda anjing ketiga dengan gigitan.,1
578,1157,1158,Tiga ekor anak anjing kecil menggigit dan bermain bersama di rerumputan.,Anak-anak anjing sedang tidur di dalam keranjang.,0
579,1159,1160,Tiga ekor anak anjing kecil menggigit dan bermain bersama di rerumputan.,Tiga ekor anak anjing sedang bermain di luar.,1
580,1161,1162,Dua ekor anjing menggigit anjing lain di ladang.,anjing menyerang anjing lain,1
581,1163,1164,Dua ekor anjing menggigit anjing lain di ladang.,anjing duduk di arsip,0
582,1165,1166,Wisatawan menunggu di pemberhentian kereta api.,Turis berjalan di sekitar museum seni.,0
583,1167,1168,Wisatawan menunggu di pemberhentian kereta api.,Sekelompok turis yang sedang menunggu kereta di stasiun kereta api.,1
584,1169,1170,Seorang dokter dengan scrub biru sedang melakukan operasi dibantu oleh dua pria dan seorang wanita.,seorang pria tua sedang berbicara,1
585,1171,1172,Seorang dokter dengan scrub biru sedang melakukan operasi dibantu oleh dua pria dan seorang wanita.,anak-anak itu marah,0
586,1173,1174,Seorang wanita dengan jaket hitam berjalan melewati poster film luar ruangan.,Seorang wanita berjalan di luar.,1
587,1175,1176,Seorang wanita dengan jaket hitam berjalan melewati poster film luar ruangan.,Seorang wanita sedang membersihkan diri.,0
588,1177,1178,Seorang pria bertopi peri yang memegang payung putih berdiri di trotoar bersama dua pria lainnya.,Seorang pria berdiri.,1
589,1179,1180,Seorang pria bertopi peri yang memegang payung putih berdiri di trotoar bersama dua pria lainnya.,"Cintaku seperti wig merah, merah.",0
590,1181,1182,Wanita India dan seorang pria berbaju biru menari di bawah sinar matahari.,Seorang wanita makan acar.,0
591,1183,1184,Wanita India dan seorang pria berbaju biru menari di bawah sinar matahari.,Dua orang menari di luar ruangan.,1
592,1185,1186,Dua pria yang lebih tua sedang berbicara.,Dua orang sedang bercakap-cakap.,1
593,1187,1188,Dua pria yang lebih tua sedang berbicara.,Kerumunan orang saling berbicara satu sama lain.,0
594,1189,1190,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Seorang pengendara sepeda motor melakukan lompatan di dekat pepohonan.,1
595,1191,1192,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Mereka tidak naik sepeda.,0
596,1193,1194,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Pengendara motor melompat ke dalam lubang.,1
597,1195,1196,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Seseorang mengendarai sepeda di luar ruangan.,1
598,1197,1198,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Ada seorang pengendara motor,1
599,1199,1200,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Mereka menghindari pepohonan.,1
600,1201,1202,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Pengendara sepeda gunung akan melalui jalur gurun.,0
601,1203,1204,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Pengendara motor mencoba melompati gunung berapi.,0
602,1205,1206,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Dia di dalam ruangan,0
603,1207,1208,Seorang pengendara sepeda gunung melompati lereng di luar ruangan di area hutan.,Seseorang sedang mengendarai bobsled.,0
604,1209,1210,Dua orang pria yang lebih tua dengan mantel musim dingin sedang berbicara di luar sebuah toko dengan halaman berumput yang tertutup lapisan salju tipis di depannya.,Dua orang tua dengan mantel musim dingin berbicara di luar.,1
605,1211,1212,Dua orang pria yang lebih tua dengan mantel musim dingin sedang berbicara di luar sebuah toko dengan halaman berumput yang tertutup lapisan salju tipis di depannya.,Para pria tua mengenakan jas hujan.,0
606,1213,1214,"Dua orang pria lanjut usia sedang bercakap-cakap, dengan latar belakang rerumputan yang tertutup salju.",Para pria sedang minum kopi dan makan kue,0
607,1215,1216,"Dua orang pria lanjut usia sedang bercakap-cakap, dengan latar belakang rerumputan yang tertutup salju.",Para pria sedang tidur,0
608,1217,1218,"Dua orang pria lanjut usia sedang bercakap-cakap, dengan latar belakang rerumputan yang tertutup salju.",Ada dua pria di luar dalam gambar ini,1
609,1219,1220,Dua orang pria berdiri di luar dan salju berada di tanah.,Orang-orang berada di dekat salju.,1
610,1221,1222,Dua orang pria berdiri di luar dan salju berada di tanah.,Pria membuat malaikat salju.,0
611,1223,1224,Dua orang pria yang lebih tua dengan mantel berdiri di luar.,Orang-orang ini tidak pernah mengenakan mantel.,0
612,1225,1226,Dua orang pria yang lebih tua dengan mantel berdiri di luar.,Mereka berada di luar mengenakan mantel.,1
613,1227,1228,Seorang pria dengan syal dan topi ungu sedang melihat uang sambil memegang akordeon.,Seorang wanita sedang menyisir rambutnya di kamar tidurnya.,0
614,1229,1230,Seorang pria dengan syal dan topi ungu sedang melihat uang sambil memegang akordeon.,Seorang pria memegang akordian.,1
615,1231,1232,Pengendara sepeda BMX melompati jurang.,ada seorang biker bmx yang sempurna dalam lompat jurang,1
616,1233,1234,Pengendara sepeda BMX melompati jurang.,siapa saja bisa melakukan lompat jurang,0
617,1235,1236,Sepeda putih diikatkan pada rambu jalan.,mobil diparkir di tanda,0
618,1237,1238,Sepeda putih diikatkan pada rambu jalan.,sepeda diikatkan pada sebuah tanda,1
619,1239,1240,Sepeda putih bersandar pada tiang.,Sebuah sepeda berada di tanah yang akan diperbaiki,0
620,1241,1242,Sepeda putih bersandar pada tiang.,Sepeda di luar,1
621,1243,1244,Anak laki-laki itu mengunci sepedanya dan pergi.,Seorang anak laki-laki mengendarai sepeda.,0
622,1245,1246,Anak laki-laki itu mengunci sepedanya dan pergi.,Seorang anak laki-laki berjalan pergi.,1
623,1247,1248,Kota yang ramai di siang hari.,Sebuah kota yang dipenuhi orang di tengah siang hari.,1
624,1249,1250,Kota yang ramai di siang hari.,Sebuah kota yang ditinggalkan di ujung dunia.,0
625,1251,1252,Orang-orang yang berjalan-jalan di kota besar.,Orang-orang berada di luar.,1
626,1253,1254,Orang-orang yang berjalan-jalan di kota besar.,Orang-orang sedang tidur.,0
627,1255,1256,Kota sibuk yang terlihat seperti New York City.,Kota ini memiliki banyak orang di dalamnya.,1
628,1257,1258,Kota sibuk yang terlihat seperti New York City.,"Kota ini terlihat seperti Lawrence, Kansas.",0
629,1259,1260,"Pemandangan bangunan dan orang-orang yang berjalan melintasi jalanan di Times Square, New York City.",Ada sebuah kota.,1
630,1261,1262,"Pemandangan bangunan dan orang-orang yang berjalan melintasi jalanan di Times Square, New York City.",Ladang bunga poppy yang sangat tenang.,0
631,1263,1264,Seorang wanita sedang membuat pot tanah liat.,Seorang pria sedang melukis sebuah lukisan.,0
632,1265,1266,Seorang wanita sedang membuat pot tanah liat.,Seorang seniman sedang memahat dengan tanah liat.,1
633,1267,1268,Seorang tukang cukur menunggu pelanggan.,Seorang tukang cukur sedang bekerja.,1
634,1269,1270,Seorang tukang cukur menunggu pelanggan.,Tukang cukur menutup tokonya di penghujung hari.,0
635,1271,1272,Seorang pria duduk di toko tukang cukur.,Ada seorang individu yang menunggu di dalam ruangan.,1
636,1273,1274,Seorang pria duduk di toko tukang cukur.,Seorang pria sedang menggosok gigi.,0
637,1275,1276,Seorang wanita sedang bersiap untuk mengglasir mangkuk.,Seorang wanita yang tidak mempersiapkan diri untuk berkaca,0
638,1277,1278,Seorang wanita sedang bersiap untuk mengglasir mangkuk.,Seorang wanita bersiap untuk mengglasir,1
639,1279,1280,"Seorang wanita yang mengenakan celemek memeriksa panci besar di atas meja yang dipenuhi dengan cangkir, mangkuk, pot, dan keranjang dengan berbagai macam ukuran.",Seorang wanita yang mengenakan sarung tangan sedang mencuci piring.,0
640,1281,1282,"Seorang wanita yang mengenakan celemek memeriksa panci besar di atas meja yang dipenuhi dengan cangkir, mangkuk, pot, dan keranjang dengan berbagai macam ukuran.",Seorang wanita mengenakan celemek.,1
641,1283,1284,Seorang model yang berpose seolah-olah dia adalah pemain sepak bola wanita sungguhan.,Seorang pria menjadi model untuk acara memasak.,0
642,1285,1286,Seorang model yang berpose seolah-olah dia adalah pemain sepak bola wanita sungguhan.,Seorang model sedang melakukan pemotretan.,1
643,1287,1288,Petugas pemadam kebakaran muncul dari stasiun kereta bawah tanah.,Petugas pemadam kebakaran berjalan di luar,1
644,1289,1290,Petugas pemadam kebakaran muncul dari stasiun kereta bawah tanah.,Stasiun ini kosong,0
645,1291,1292,Petugas pemadam kebakaran yang tampak kelelahan berjalan.,Petugas pemadam kebakaran sedang berjalan.,1
646,1293,1294,Petugas pemadam kebakaran yang tampak kelelahan berjalan.,Petugas pemadam kebakaran yang tampak bersemangat berlari ke dalam gedung yang terbakar.,0
647,1295,1296,"Tiga petugas pemadam kebakaran, petugas pemadam kebakaran terdekat memegang helm di tangan kirinya.",Tiga orang memegang kapak di tangan kiri mereka.,0
648,1297,1298,"Tiga petugas pemadam kebakaran, petugas pemadam kebakaran terdekat memegang helm di tangan kirinya.","Para petugas pemadam kebakaran berkumpul, salah satunya memegang helmnya.",1
649,1299,1300,Seorang pria berjalan di samping kru pembersih.,Wanita itu berlari di samping para kru.,0
650,1301,1302,Seorang pria berjalan di samping kru pembersih.,Pria itu berjalan di samping awak kapal.,1
651,1303,1304,Seorang anak kecil berenang di bawah air.,Seorang anak laki-laki mengapung di atas air.,0
652,1305,1306,Seorang anak kecil berenang di bawah air.,Seorang anak yang sedang berenang.,1
653,1307,1308,Seorang pengemudi sedang memacu kendaraan Ford-nya di lintasan kerikil.,Seorang pria telah memarkir truknya.,0
654,1309,1310,Seorang pengemudi sedang memacu kendaraan Ford-nya di lintasan kerikil.,Sebuah Ford sedang dikendarai di lintasan.,1
655,1311,1312,Tiga orang pria dan seorang gadis sedang melompat di kolam renang bersama-sama.,Semua orang memanjat keluar dari air.,0
656,1313,1314,Tiga orang pria dan seorang gadis sedang melompat di kolam renang bersama-sama.,Semua orang melompat ke dalam badan air.,1
657,1315,1316,"Seorang anak kecil di bawah air di kolam renang, memegang dinosaurus plastik.",Lone Ranger berenang lagi.,0
658,1317,1318,"Seorang anak kecil di bawah air di kolam renang, memegang dinosaurus plastik.",Anak kecil di kolam renang memegang mainan.,1
659,1319,1320,Seorang anak kecil berenang di bawah air dengan mainan di tangannya.,Seorang anak laki-laki kecil sedang mengejar seekor anjing.,0
660,1321,1322,Seorang anak kecil berenang di bawah air dengan mainan di tangannya.,Seorang anak kecil berada di bawah air.,1
661,1323,1324,Seorang pria yang mengenakan kemeja shire putih dan benci menunggangi kuda bucking di rodeo.,Seorang badut rodeo mengejar seekor banteng.,0
662,1325,1326,Seorang pria yang mengenakan kemeja shire putih dan benci menunggangi kuda bucking di rodeo.,Seorang pria sedang menaiki kuda.,1
663,1327,1328,"Seorang penunggang saddle bronc terangkat dari pelana, tetapi tetap mempertahankan cengkeramannya selama menungganginya.",Pria itu mengendarai seekor binatang.,1
664,1329,1330,"Seorang penunggang saddle bronc terangkat dari pelana, tetapi tetap mempertahankan cengkeramannya selama menungganginya.",Pria itu mengendarai sepeda motor.,0
665,1331,1332,seorang wanita dengan topi jerami yang bekerja pada mesin aneh dengan kelapa di sisinya.,Seorang wanita sedang duduk di sofa.,0
666,1333,1334,seorang wanita dengan topi jerami yang bekerja pada mesin aneh dengan kelapa di sisinya.,Seorang wanita sedang berada di sebuah mesin.,1
667,1335,1336,Seorang pria yang mengenakan topi beras sedang mengupas jagung dengan menggunakan alat pengupas jagung dan dikelilingi oleh pepohonan.,Pria itu sedang merebus sepanci jagung.,0
668,1337,1338,Seorang pria yang mengenakan topi beras sedang mengupas jagung dengan menggunakan alat pengupas jagung dan dikelilingi oleh pepohonan.,Ada orang yang sedang mengolah sayuran.,1
669,1339,1340,seorang wanita yang mengenakan topi jerami Cina mengoperasikan semacam mesin baja tahan karat di tempat yang tampaknya merupakan taman.,Wanita itu memiliki seorang anak kecil yang terjebak di dalam mesin yang menjahit pakaian.,0
670,1341,1342,seorang wanita yang mengenakan topi jerami Cina mengoperasikan semacam mesin baja tahan karat di tempat yang tampaknya merupakan taman.,Wanita itu berada di luar ruangan dengan sebuah mesin.,1
671,1343,1344,Seorang wanita di pinggir jalan sedang membuat makanan di gerobaknya.,Seorang anak mengenakan bandana.,0
672,1345,1346,Seorang wanita di pinggir jalan sedang membuat makanan di gerobaknya.,Seseorang sedang memasak.,1
673,1347,1348,Seorang pria bercelana pendek biru dan tanpa kemeja sedang jogging di jalan sambil mendengarkan iPod-nya.,Pria itu mengenakan kemeja biru.,0
674,1349,1350,Seorang pria bercelana pendek biru dan tanpa kemeja sedang jogging di jalan sambil mendengarkan iPod-nya.,Pria itu sedang berlari.,1
675,1351,1352,"Wanita yang sedang berolahraga, seorang wanita mengenakan tikar hijau dan pakaian hitam.",Para wanita sedang berolahraga.,1
676,1353,1354,"Wanita yang sedang berolahraga, seorang wanita mengenakan tikar hijau dan pakaian hitam.",Kedua wanita berpakaian hijau.,0
677,1355,1356,Para siswa berlatih yoga di dalam kelas.,Para siswa menyelesaikan persamaan di papan tulis.,0
678,1357,1358,Para siswa berlatih yoga di dalam kelas.,Kelas yoga sedang berlangsung.,1
679,1359,1360,Orang-orang melakukan peregangan di atas matras yoga.,Orang-orang berbaring di atas matras yoga.,1
680,1361,1362,Orang-orang melakukan peregangan di atas matras yoga.,Mereka berbaring di atas sepeda.,0
681,1363,1364,Sekelompok orang sedang melakukan yoga.,Orang-orang melakukan yoga,1
682,1365,1366,Sekelompok orang sedang melakukan yoga.,Orang-orang sedang tidur.,0
683,1367,1368,Pengendara sepeda motor sedang beraksi sementara dua orang pria menonton.,Dua orang wanita berjalan dengan kereta bayi.,0
684,1369,1370,Pengendara sepeda motor sedang beraksi sementara dua orang pria menonton.,Pria menonton pengendara sepeda motor.,1
685,1371,1372,Pemuda itu sedang menunggu dengan orang lain di trotoar.,Para gadis sedang memanjat pohon,0
686,1373,1374,Pemuda itu sedang menunggu dengan orang lain di trotoar.,ada sekelompok orang yang menunggu di luar,1
687,1375,1376,Dua orang berpose di depan kamera.,Orang-orang berpose untuk berfoto.,1
688,1377,1378,Dua orang berpose di depan kamera.,Dua orang berteriak.,0
689,1379,1380,Seorang pria sedang tidur di atas rumput.,Pria itu sedang berbaring untuk tidur,1
690,1381,1382,Seorang pria sedang tidur di atas rumput.,Pria itu sedang check-in ke hotel bintang 4,0
691,1383,1384,Seekor anjing putih dan coklat sedang melompat-lompat di udara.,Anjing putih dan coklat itu ada di udara.,1
692,1385,1386,Seekor anjing putih dan coklat sedang melompat-lompat di udara.,Anjing sedang tidur siang.,0
693,1387,1388,Deretan kaki dan sepatu bot hitam dengan seorang anak laki-laki duduk di ujung barisan.,Seorang anak laki-laki makan roti lapis.,0
694,1389,1390,Deretan kaki dan sepatu bot hitam dengan seorang anak laki-laki duduk di ujung barisan.,Seorang anak laki-laki duduk di kaki orang.,1
695,1391,1392,"Seorang pria berbaju biru berbaring di atas sepetak rumput yang sebagian besar tandus, sementara sekelompok kecil orang berkumpul di kejauhan.",Seorang pria mengenakan pakaian biru.,1
696,1393,1394,"Seorang pria berbaju biru berbaring di atas sepetak rumput yang sebagian besar tandus, sementara sekelompok kecil orang berkumpul di kejauhan.",Pria itu sedang minum bir di sebuah pub.,0
697,1395,1396,Berbagai orang yang berkeliaran di luar sebuah bangunan.,Orang-orang di dalam bermain sepak bola.,0
698,1397,1398,Berbagai orang yang berkeliaran di luar sebuah bangunan.,Ada sekelompok orang yang berdiri di luar.,1
699,1399,1400,Seorang gadis kecil mengikuti dua orang pria berpayung menyusuri jalan setapak.,Orang-orang berada di luar.,1
700,1401,1402,Seorang gadis kecil mengikuti dua orang pria berpayung menyusuri jalan setapak.,Gadis kecil itu sedang menunggang kuda.,0
701,1403,1404,Seorang wanita sedang mengepak koper di lantai.,Dia sedang berkemas.,1
702,1405,1406,Seorang wanita sedang mengepak koper di lantai.,Wanita itu berdiri membongkar.,0
703,1407,1408,Gadis kecil dengan pakaian kotak-kotak biru dan kuning dan topi biru sedang berlari di sepanjang jalan setapak.,Seorang gadis sedang berlari di jalan setapak.,1
704,1409,1410,Gadis kecil dengan pakaian kotak-kotak biru dan kuning dan topi biru sedang berlari di sepanjang jalan setapak.,Seorang anak laki-laki sedang mendaki di jalan setapak.,0
705,1411,1412,"Gadis kecil berjalan di sepanjang jalan tanah, batu, dan rumput, mengenakan topi biru, beberapa langkah di belakang dua orang yang mengenakan ransel dan memegang payung.",3 orang sedang berjalan di sepanjang jalan setapak.,1
706,1413,1414,"Gadis kecil berjalan di sepanjang jalan tanah, batu, dan rumput, mengenakan topi biru, beberapa langkah di belakang dua orang yang mengenakan ransel dan memegang payung.",2 orang berada di jalan setapak.,0
707,1415,1416,Wanita berambut pirang itu sedang mencari persediaan medis di dalam koper.,Seorang wanita berambut pirang mencari barang-barang di dalam koper.,1
708,1417,1418,Wanita berambut pirang itu sedang mencari persediaan medis di dalam koper.,Seorang wanita berambut cokelat memeriksa kopernya sebelum naik pesawat.,0
709,1419,1420,"Tumpukan pakaian yang terlipat rapi menutupi sebagian besar lantai ini, sementara seorang wanita dengan kemeja krem dan celana jins sibuk mengisi koper.",Seorang pria sedang mengemas tongkat golfnya.,0
710,1421,1422,"Tumpukan pakaian yang terlipat rapi menutupi sebagian besar lantai ini, sementara seorang wanita dengan kemeja krem dan celana jins sibuk mengisi koper.",Seorang wanita sedang mengisi koper.,1
711,1423,1424,Seorang wanita muda mengemas barang-barang ke dalam koper hitam.,Seorang pemuda mengemas barang-barang ke dalam kantong sampah hitam.,0
712,1425,1426,Seorang wanita muda mengemas barang-barang ke dalam koper hitam.,Seorang wanita muda mengemas barang-barang ke dalam koper hitam.,1
713,1427,1428,Orang-orang berjalan-jalan ke pegunungan.,Orang-orang berlarian menuju pegunungan.,0
714,1429,1430,Orang-orang berjalan-jalan ke pegunungan.,Orang-orang berjalan di luar ruangan.,1
715,1431,1432,Seorang pria yang sedang beristirahat di jalan.,Seorang pria yang sedang jogging di jalan.,0
716,1433,1434,Seorang pria yang sedang beristirahat di jalan.,Seorang pria yang sedang beristirahat di jalan.,1
717,1435,1436,Seorang wanita berkostum sedang berbaris dengan drum besar.,Wanita penabuh drum mengendarai bus.,0
718,1437,1438,Seorang wanita berkostum sedang berbaris dengan drum besar.,Dia bermain dalam sebuah band.,1
719,1439,1440,"Seorang pria membawa muatan kotak-kotak langsung yang segar di atas mobil beroda di jalanan kota, saat seorang wanita berjalan ke arahnya.",Seseorang membawa paket di lingkungan perkotaan.,1
720,1441,1442,"Seorang pria membawa muatan kotak-kotak langsung yang segar di atas mobil beroda di jalanan kota, saat seorang wanita berjalan ke arahnya.",Seorang anak muda mengantarkan barang belanjaan dengan sepeda di kota.,0
721,1443,1444,seorang pengendara sepeda motor melakukan wheelie hidung.,Seorang pria melakukan wheelie,1
722,1445,1446,seorang pengendara sepeda motor melakukan wheelie hidung.,Seorang pria berdiri di samping sepeda motor yang jatuh,0
723,1447,1448,seorang pengendara sepeda motor melakukan wheelie hidung.,Pengendara sepeda motor melakukan wheelie,1
724,1449,1450,Seorang pria duduk di atas skuter di tepi jalan.,"Seorang pria berada di luar, dekat jalan.",1
725,1451,1452,Seorang pria duduk di atas skuter di tepi jalan.,Seorang pria sedang bersantai di bar.,0
726,1453,1454,Seorang pria berhenti di trotoar dengan sepedanya untuk merokok.,Pria itu sedang bermain basket.,0
727,1455,1456,Seorang pria berhenti di trotoar dengan sepedanya untuk merokok.,Pria itu berdiri.,1
728,1457,1458,Seorang pria sedang duduk di atas sepeda motor di trotoar.,Seorang pria sedang duduk di atas sepeda motor.,1
729,1459,1460,Seorang pria sedang duduk di atas sepeda motor di trotoar.,Seorang pria berbaju hitam sedang bermain dengan kucingnya pada hari Minggu.,0
730,1461,1462,Pria merokok sambil duduk di atas skuter yang diparkir.,Pria itu minum bir sambil duduk di dalam mobilnya.,0
731,1463,1464,Pria merokok sambil duduk di atas skuter yang diparkir.,Pria itu sedang menghisap sesuatu sambil duduk di atas skuter.,1
732,1465,1466,Pria di trotoar duduk di atas sepeda motor.,Pria duduk di atas sepeda motor di trotoar,1
733,1467,1468,Pria di trotoar duduk di atas sepeda motor.,Seorang pria mengendarai mobilnya,0
734,1469,1470,"Sepasang pengantin, mengenakan pakaian hitam, merah anggur, dan putih, menari.",Wanita itu menari sendirian.,0
735,1471,1472,"Sepasang pengantin, mengenakan pakaian hitam, merah anggur, dan putih, menari.",Pasangan itu menari.,1
736,1473,1474,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang yang mengenakan warna merah muda dan ungu bersiap-siap untuk mengikuti perlombaan,0
737,1475,1476,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang sedang mengadakan acara masak-memasak.,0
738,1477,1478,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang menunggu perlombaan dimulai.,1
739,1479,1480,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,atlet melakukan backflips dari gunung,0
740,1481,1482,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang dengan rompi oranye berlomba dalam perlombaan yang telah dimulai.,0
741,1483,1484,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang dengan rompi oranye menunggu dimulainya perlombaan.,1
742,1485,1486,Orang-orang yang mengenakan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang mengenakan pakaian berwarna-warni,1
743,1487,1488,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang berlomba mundur melalui Neraka.,0
744,1489,1490,Orang-orang yang mengenakan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang sedang menunggu perlombaan.,1
745,1491,1492,Orang-orang yang mengenakan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,para pelari menunggu untuk memulai lomba,1
746,1493,1494,Seorang pria muda dan wanita muda menari di atas lantai berkarpet dengan gambar dari film Toy Story pada layar lebar di latar belakang.,Orang-orang menari di trotoar.,0
747,1495,1496,Seorang pria muda dan wanita muda menari di atas lantai berkarpet dengan gambar dari film Toy Story pada layar lebar di latar belakang.,Kedua orang itu sedang menari.,1
748,1497,1498,Pemain ski mengenakan jumpsuit kuning dan meluncur melintasi rel kuning.,Pemain ski mengenakan jumpsuit.,1
749,1499,1500,Pemain ski mengenakan jumpsuit kuning dan meluncur melintasi rel kuning.,Skateboard mengenakan jumpsuit biru.,0
750,1501,1502,Acara lintasan yang diadakan oleh J.P. Morgan Chase dengan keamanan.,J.P. Morgan Chase mengadakan acara lintasan.,1
751,1503,1504,Acara lintasan yang diadakan oleh J.P. Morgan Chase dengan keamanan.,Acara lintasan tidak memiliki keamanan.,0
752,1505,1506,"Dua orang menari, mengenakan kostum tari.",Orang-orang bergerak.,1
753,1507,1508,"Dua orang menari, mengenakan kostum tari.",Dua orang sedang makan malam.,0
754,1509,1510,Seorang petani Inggris dengan gerobak yang ditarik kuda.,Ada seorang petani yang berbaring di luar ruangan,0
755,1511,1512,Seorang petani Inggris dengan gerobak yang ditarik kuda.,Ada seorang petani dengan kereta kuda,1
756,1513,1514,Permainan sepak bola anak-anak yang sedang dimainkan sementara matahari terbenam di latar belakang.,Para pria tua bermain sepak bola saat matahari terbenam.,0
757,1515,1516,Permainan sepak bola anak-anak yang sedang dimainkan sementara matahari terbenam di latar belakang.,Anak-anak bermain sepak bola saat matahari terbenam.,1
758,1517,1518,Permainan sepak bola yang dimainkan oleh tim biru dan tim merah di lapangan yang terawat sempurna saat senja.,Tidak ada yang bermain sepak bola.,0
759,1519,1520,Permainan sepak bola yang dimainkan oleh tim biru dan tim merah di lapangan yang terawat sempurna saat senja.,Orang-orang bermain sepak bola.,1
760,1521,1522,Dua tim sepak bola sedang bertanding di lapangan sepak bola.,Ada permainan sepak bola.,1
761,1523,1524,Dua tim sepak bola sedang bertanding di lapangan sepak bola.,Dua tim bisbol sedang bertanding.,0
762,1525,1526,Tim sepak bola bermain di lapangan saat matahari terbenam di balik barisan pepohonan.,Tim sepak bola bertanding di luar ruangan.,1
763,1527,1528,Tim sepak bola bermain di lapangan saat matahari terbenam di balik barisan pepohonan.,Sebuah tim sepak bola sedang bermain hoki melawan tim sepak bola di gelanggang es.,0
764,1529,1530,dua orang pria yang melayani menyiapkan makanan.,Dua pria mengendarai sepeda.,0
765,1531,1532,dua orang pria yang melayani menyiapkan makanan.,Dua orang pria yang menyajikan makanan.,1
766,1533,1534,Pertandingan sepak bola yang terjadi saat matahari terbenam.,permainan olahraga sedang dimainkan,1
767,1535,1536,Pertandingan sepak bola yang terjadi saat matahari terbenam.,pertandingan bola basket sedang berlangsung saat matahari terbit,0
768,1537,1538,Anak kecil berkulit putih mengenakan hoodie bergaris coklat dan abu-abu bermain di taman.,Seorang anak kecil sedang bermain video game di kamar tidurnya.,0
769,1539,1540,Anak kecil berkulit putih mengenakan hoodie bergaris coklat dan abu-abu bermain di taman.,Seorang anak bermain di taman.,1
770,1541,1542,Seorang anak laki-laki kecil bercelana cokelat sedang bermain tali di sebuah taman.,Ada seorang anak kecil bercelana coklat.,1
771,1543,1544,Seorang anak laki-laki kecil bercelana cokelat sedang bermain tali di sebuah taman.,Ada seorang gadis kecil bercelana merah.,0
772,1545,1546,Balita dengan kaus bergaris-garis bermain di atas tali di taman bermain.,Seorang anak sedang tidur siang.,0
773,1547,1548,Balita dengan kaus bergaris-garis bermain di atas tali di taman bermain.,Seorang anak bermain di taman bermain.,1
774,1549,1550,Seorang wanita yang mengenakan topi merah muda sedang melihat mobil merah muda dengan truk terbuka.,Wanita itu mengenakan pakaian.,0
775,1551,1552,Seorang wanita yang mengenakan topi merah muda sedang melihat mobil merah muda dengan truk terbuka.,Wanita itu mengenakan tas belanjaan ke mobilnya.,0
776,1553,1554,Seorang pria berkemeja biru mendongak ke atas.,Seorang pria berkemeja merah mendongak ke atas.,0
777,1555,1556,Seorang pria berkemeja biru mendongak ke atas.,Seseorang mendongak ke atas.,1
778,1557,1558,Tiga anak perempuan di wahana hiburan yang sedang bersenang-senang.,Ada tiga anak perempuan,1
779,1559,1560,Tiga anak perempuan di wahana hiburan yang sedang bersenang-senang.,Para gadis berada di rumah,0
780,1561,1562,Seorang wanita di kasir Walmart yang belanjaannya dikantongi oleh seorang karyawan.,Wanita itu ada di Target,0
781,1563,1564,Seorang wanita di kasir Walmart yang belanjaannya dikantongi oleh seorang karyawan.,Seorang wanita di Walmart,1
782,1565,1566,Anjing cokelat menapak di air.,Anjing cokelat sedang tidur di samping air,0
